season,location,matchday_nr,home_team_id,home_team_name,home_team,away_team_id,away_team_name,away_team,goals_home,goals_away,draw,win_home,win_away,goals_total
2005,Mainz,27,81,1. FSV Mainz 05,Mainz,54,Hertha BSC,Hertha,2,2,1,0,0,4
2005,Gelsenkirchen,27,9,FC Schalke 04,Schalke,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,4
2005,Duisburg,27,107,MSV Duisburg,Duisburg,40,FC Bayern München,Bayern,1,3,0,0,1,4
2005,Köln,27,65,1. FC Köln,Köln,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2005,Bremen,27,134,Werder Bremen,Bremen,55,Hannover 96,Hannover,5,0,0,1,0,5
2005,Kaiserslautern,27,76,1. FC Kaiserslautern,Kaiserslautern,87,Borussia Mönchengladbach,Gladbach,3,0,0,1,0,3
2005,Bielefeld,27,83,Arminia Bielefeld,Bielefeld,79,1. FC Nürnberg,Nürnberg,0,0,1,0,0,0
2005,München,28,40,FC Bayern München,Bayern,65,1. FC Köln,Köln,2,2,1,0,0,4
2005,Wolfsburg,28,131,VfL Wolfsburg,Wolfsburg,107,MSV Duisburg,Duisburg,1,1,1,0,0,2
2005,Gladbach,28,87,Borussia Mönchengladbach,Gladbach,7,Borussia Dortmund,BVB,2,1,0,1,0,3
2005,Leverkusen,28,6,Bayer Leverkusen,Leverkusen,76,1. FC Kaiserslautern,Kaiserslautern,5,1,0,1,0,6
2005,Frankfurt,28,91,Eintracht Frankfurt,Frankfurt,134,Werder Bremen,Bremen,0,1,0,0,1,1
2005,Berlin,28,54,Hertha BSC,Hertha,16,VfB Stuttgart,Stuttgart,2,0,0,1,0,2
2005,Nürnberg,28,79,1. FC Nürnberg,Nürnberg,81,1. FSV Mainz 05,Mainz,3,0,0,1,0,3
2005,Gelsenkirchen,28,9,FC Schalke 04,Schalke,100,Hamburger SV,HSV,0,2,0,0,1,2
2005,Hannover,28,55,Hannover 96,Hannover,83,Arminia Bielefeld,Bielefeld,0,1,0,0,1,1
2005,Dortmund,29,7,Borussia Dortmund,BVB,6,Bayer Leverkusen,Leverkusen,1,2,0,0,1,3
2005,Kaiserslautern,29,76,1. FC Kaiserslautern,Kaiserslautern,54,Hertha BSC,Hertha,0,2,0,0,1,2
2005,Köln,29,65,1. FC Köln,Köln,131,VfL Wolfsburg,Wolfsburg,3,0,0,1,0,3
2005,Stuttgart,29,16,VfB Stuttgart,Stuttgart,79,1. FC Nürnberg,Nürnberg,1,0,0,1,0,1
2005,Bremen,29,134,Werder Bremen,Bremen,40,FC Bayern München,Bayern,3,0,0,1,0,3
2005,Bielefeld,29,83,Arminia Bielefeld,Bielefeld,91,Eintracht Frankfurt,Frankfurt,1,0,0,1,0,1
2005,Mainz,29,81,1. FSV Mainz 05,Mainz,55,Hannover 96,Hannover,0,0,1,0,0,0
2005,Hamburg,29,100,Hamburger SV,HSV,87,Borussia Mönchengladbach,Gladbach,2,0,0,1,0,2
2005,Duisburg,29,107,MSV Duisburg,Duisburg,9,FC Schalke 04,Schalke,1,1,1,0,0,2
2005,Gelsenkirchen,30,9,FC Schalke 04,Schalke,65,1. FC Köln,Köln,1,1,1,0,0,2
2005,Leverkusen,30,6,Bayer Leverkusen,Leverkusen,87,Borussia Mönchengladbach,Gladbach,2,1,0,1,0,3
2005,Berlin,30,54,Hertha BSC,Hertha,7,Borussia Dortmund,BVB,0,0,1,0,0,0
2005,Duisburg,30,107,MSV Duisburg,Duisburg,100,Hamburger SV,HSV,0,2,0,0,1,2
2005,Wolfsburg,30,131,VfL Wolfsburg,Wolfsburg,134,Werder Bremen,Bremen,1,1,1,0,0,2
2005,Frankfurt,30,91,Eintracht Frankfurt,Frankfurt,81,1. FSV Mainz 05,Mainz,0,0,1,0,0,0
2005,München,30,40,FC Bayern München,Bayern,83,Arminia Bielefeld,Bielefeld,2,0,0,1,0,2
2005,Nürnberg,30,79,1. FC Nürnberg,Nürnberg,76,1. FC Kaiserslautern,Kaiserslautern,3,2,0,1,0,5
2005,Hannover,30,55,Hannover 96,Hannover,16,VfB Stuttgart,Stuttgart,3,3,1,0,0,6
2005,Hamburg,31,100,Hamburger SV,HSV,6,Bayer Leverkusen,Leverkusen,0,2,0,0,1,2
2005,Köln,31,65,1. FC Köln,Köln,107,MSV Duisburg,Duisburg,3,1,0,1,0,4
2005,Gladbach,31,87,Borussia Mönchengladbach,Gladbach,54,Hertha BSC,Hertha,2,2,1,0,0,4
2005,Bielefeld,31,83,Arminia Bielefeld,Bielefeld,131,VfL Wolfsburg,Wolfsburg,0,1,0,0,1,1
2005,Dortmund,31,7,Borussia Dortmund,BVB,79,1. FC Nürnberg,Nürnberg,2,1,0,1,0,3
2005,Stuttgart,31,16,VfB Stuttgart,Stuttgart,91,Eintracht Frankfurt,Frankfurt,0,2,0,0,1,2
2005,Kaiserslautern,31,76,1. FC Kaiserslautern,Kaiserslautern,55,Hannover 96,Hannover,1,0,0,1,0,1
2005,Bremen,31,134,Werder Bremen,Bremen,9,FC Schalke 04,Schalke,0,0,1,0,0,0
2005,Mainz,31,81,1. FSV Mainz 05,Mainz,40,FC Bayern München,Bayern,2,2,1,0,0,4
2005,Berlin,32,54,Hertha BSC,Hertha,6,Bayer Leverkusen,Leverkusen,1,5,0,0,1,6
2005,Nürnberg,32,79,1. FC Nürnberg,Nürnberg,87,Borussia Mönchengladbach,Gladbach,5,2,0,1,0,7
2005,Hannover,32,55,Hannover 96,Hannover,7,Borussia Dortmund,BVB,1,2,0,0,1,3
2005,Köln,32,65,1. FC Köln,Köln,100,Hamburger SV,HSV,0,1,0,0,1,1
2005,Frankfurt,32,91,Eintracht Frankfurt,Frankfurt,76,1. FC Kaiserslautern,Kaiserslautern,2,2,1,0,0,4
2005,Duisburg,32,107,MSV Duisburg,Duisburg,134,Werder Bremen,Bremen,3,5,0,0,1,8
2005,München,32,40,FC Bayern München,Bayern,16,VfB Stuttgart,Stuttgart,3,1,0,1,0,4
2005,Wolfsburg,32,131,VfL Wolfsburg,Wolfsburg,81,1. FSV Mainz 05,Mainz,0,3,0,0,1,3
2005,Gelsenkirchen,32,9,FC Schalke 04,Schalke,83,Arminia Bielefeld,Bielefeld,3,1,0,1,0,4
2005,Bremen,33,134,Werder Bremen,Bremen,65,1. FC Köln,Köln,6,0,0,1,0,6
2005,Bielefeld,33,83,Arminia Bielefeld,Bielefeld,107,MSV Duisburg,Duisburg,0,2,0,0,1,2
2005,Mainz,33,81,1. FSV Mainz 05,Mainz,9,FC Schalke 04,Schalke,1,0,0,1,0,1
2005,Berlin,33,54,Hertha BSC,Hertha,100,Hamburger SV,HSV,4,2,0,1,0,6
2005,Stuttgart,33,16,VfB Stuttgart,Stuttgart,131,VfL Wolfsburg,Wolfsburg,2,1,0,1,0,3
2005,Leverkusen,33,6,Bayer Leverkusen,Leverkusen,79,1. FC Nürnberg,Nürnberg,2,2,1,0,0,4
2005,Kaiserslautern,33,76,1. FC Kaiserslautern,Kaiserslautern,40,FC Bayern München,Bayern,1,1,1,0,0,2
2005,Dortmund,33,7,Borussia Dortmund,BVB,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2005,Gladbach,33,87,Borussia Mönchengladbach,Gladbach,55,Hannover 96,Hannover,2,2,1,0,0,4
2005,Hannover,34,55,Hannover 96,Hannover,6,Bayer Leverkusen,Leverkusen,2,2,1,0,0,4
2005,Frankfurt,34,91,Eintracht Frankfurt,Frankfurt,87,Borussia Mönchengladbach,Gladbach,0,2,0,0,1,2
2005,München,34,40,FC Bayern München,Bayern,7,Borussia Dortmund,BVB,3,3,1,0,0,6
2005,Nürnberg,34,79,1. FC Nürnberg,Nürnberg,54,Hertha BSC,Hertha,2,1,0,1,0,3
2005,Wolfsburg,34,131,VfL Wolfsburg,Wolfsburg,76,1. FC Kaiserslautern,Kaiserslautern,2,2,1,0,0,4
2005,Hamburg,34,100,Hamburger SV,HSV,134,Werder Bremen,Bremen,1,2,0,0,1,3
2005,Gelsenkirchen,34,9,FC Schalke 04,Schalke,16,VfB Stuttgart,Stuttgart,3,2,0,1,0,5
2005,Duisburg,34,107,MSV Duisburg,Duisburg,81,1. FSV Mainz 05,Mainz,0,0,1,0,0,0
2005,Köln,34,65,1. FC Köln,Köln,83,Arminia Bielefeld,Bielefeld,4,2,0,1,0,6
2006,München,1,40,FC Bayern München,Bayern,7,Borussia Dortmund,BVB,2,0,0,1,0,2
2006,Hamburg,1,100,Hamburger SV,HSV,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2006,Leverkusen,1,6,Bayer Leverkusen,Leverkusen,23,Alemannia Aachen,Aachen,3,0,0,1,0,3
2006,Stuttgart,1,16,VfB Stuttgart,Stuttgart,79,1. FC Nürnberg,Nürnberg,0,3,0,0,1,3
2006,Gelsenkirchen,1,9,FC Schalke 04,Schalke,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2006,Gladbach,1,87,Borussia Mönchengladbach,Gladbach,93,FC Energie Cottbus,Cottbus,2,0,0,1,0,2
2006,Mainz,1,81,1. FSV Mainz 05,Mainz,129,VfL Bochum,Bochum,2,1,0,1,0,3
2006,Wolfsburg,1,131,VfL Wolfsburg,Wolfsburg,54,Hertha BSC,Hertha,0,0,1,0,0,0
2006,Hannover,1,55,Hannover 96,Hannover,134,Werder Bremen,Bremen,2,4,0,0,1,6
2006,Nürnberg,2,79,1. FC Nürnberg,Nürnberg,87,Borussia Mönchengladbach,Gladbach,1,0,0,1,0,1
2006,Bremen,2,134,Werder Bremen,Bremen,6,Bayer Leverkusen,Leverkusen,2,1,0,1,0,3
2006,Dortmund,2,7,Borussia Dortmund,BVB,81,1. FSV Mainz 05,Mainz,1,1,1,0,0,2
2006,Berlin,2,54,Hertha BSC,Hertha,55,Hannover 96,Hannover,4,0,0,1,0,4
2006,Frankfurt,2,91,Eintracht Frankfurt,Frankfurt,131,VfL Wolfsburg,Wolfsburg,0,0,1,0,0,0
2006,Cottbus,2,93,FC Energie Cottbus,Cottbus,100,Hamburger SV,HSV,2,2,1,0,0,4
2006,Aachen,2,23,Alemannia Aachen,Aachen,9,FC Schalke 04,Schalke,0,1,0,0,1,1
2006,Bochum,2,129,VfL Bochum,Bochum,40,FC Bayern München,Bayern,1,2,0,0,1,3
2006,Bielefeld,2,83,Arminia Bielefeld,Bielefeld,16,VfB Stuttgart,Stuttgart,2,3,0,0,1,5
2006,Gelsenkirchen,3,9,FC Schalke 04,Schalke,134,Werder Bremen,Bremen,2,0,0,1,0,2
2006,Bochum,3,129,VfL Bochum,Bochum,93,FC Energie Cottbus,Cottbus,0,1,0,0,1,1
2006,Leverkusen,3,6,Bayer Leverkusen,Leverkusen,131,VfL Wolfsburg,Wolfsburg,1,1,1,0,0,2
2006,Stuttgart,3,16,VfB Stuttgart,Stuttgart,7,Borussia Dortmund,BVB,1,3,0,0,1,4
2006,München,3,40,FC Bayern München,Bayern,79,1. FC Nürnberg,Nürnberg,0,0,1,0,0,0
2006,Gladbach,3,87,Borussia Mönchengladbach,Gladbach,83,Arminia Bielefeld,Bielefeld,1,0,0,1,0,1
2006,Hannover,3,55,Hannover 96,Hannover,23,Alemannia Aachen,Aachen,0,3,0,0,1,3
2006,Hamburg,3,100,Hamburger SV,HSV,54,Hertha BSC,Hertha,1,1,1,0,0,2
2006,Mainz,3,81,1. FSV Mainz 05,Mainz,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2006,Wolfsburg,4,131,VfL Wolfsburg,Wolfsburg,55,Hannover 96,Hannover,1,2,0,0,1,3
2006,Bremen,4,134,Werder Bremen,Bremen,16,VfB Stuttgart,Stuttgart,2,3,0,0,1,5
2006,Dortmund,4,7,Borussia Dortmund,BVB,100,Hamburger SV,HSV,1,0,0,1,0,1
2006,Nürnberg,4,79,1. FC Nürnberg,Nürnberg,129,VfL Bochum,Bochum,1,1,1,0,0,2
2006,Bielefeld,4,83,Arminia Bielefeld,Bielefeld,40,FC Bayern München,Bayern,2,1,0,1,0,3
2006,Aachen,4,23,Alemannia Aachen,Aachen,87,Borussia Mönchengladbach,Gladbach,4,2,0,1,0,6
2006,Cottbus,4,93,FC Energie Cottbus,Cottbus,81,1. FSV Mainz 05,Mainz,2,0,0,1,0,2
2006,Berlin,4,54,Hertha BSC,Hertha,9,FC Schalke 04,Schalke,2,0,0,1,0,2
2006,Frankfurt,4,91,Eintracht Frankfurt,Frankfurt,6,Bayer Leverkusen,Leverkusen,3,1,0,1,0,4
2006,Gladbach,5,87,Borussia Mönchengladbach,Gladbach,7,Borussia Dortmund,BVB,1,0,0,1,0,1
2006,München,5,40,FC Bayern München,Bayern,23,Alemannia Aachen,Aachen,2,1,0,1,0,3
2006,Hamburg,5,100,Hamburger SV,HSV,134,Werder Bremen,Bremen,1,1,1,0,0,2
2006,Gelsenkirchen,5,9,FC Schalke 04,Schalke,131,VfL Wolfsburg,Wolfsburg,2,0,0,1,0,2
2006,Stuttgart,5,16,VfB Stuttgart,Stuttgart,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2006,Mainz,5,81,1. FSV Mainz 05,Mainz,54,Hertha BSC,Hertha,1,1,1,0,0,2
2006,Hannover,5,55,Hannover 96,Hannover,6,Bayer Leverkusen,Leverkusen,1,1,1,0,0,2
2006,Bochum,5,129,VfL Bochum,Bochum,83,Arminia Bielefeld,Bielefeld,2,1,0,1,0,3
2006,Cottbus,5,93,FC Energie Cottbus,Cottbus,79,1. FC Nürnberg,Nürnberg,1,1,1,0,0,2
2006,Dortmund,6,7,Borussia Dortmund,BVB,55,Hannover 96,Hannover,2,2,1,0,0,4
2006,Bremen,6,134,Werder Bremen,Bremen,87,Borussia Mönchengladbach,Gladbach,3,0,0,1,0,3
2006,Nürnberg,6,79,1. FC Nürnberg,Nürnberg,81,1. FSV Mainz 05,Mainz,1,1,1,0,0,2
2006,Bielefeld,6,83,Arminia Bielefeld,Bielefeld,93,FC Energie Cottbus,Cottbus,3,1,0,1,0,4
2006,Frankfurt,6,91,Eintracht Frankfurt,Frankfurt,100,Hamburger SV,HSV,2,2,1,0,0,4
2006,Wolfsburg,6,131,VfL Wolfsburg,Wolfsburg,40,FC Bayern München,Bayern,1,0,0,1,0,1
2006,Aachen,6,23,Alemannia Aachen,Aachen,129,VfL Bochum,Bochum,2,1,0,1,0,3
2006,Leverkusen,6,6,Bayer Leverkusen,Leverkusen,9,FC Schalke 04,Schalke,3,1,0,1,0,4
2006,Berlin,6,54,Hertha BSC,Hertha,16,VfB Stuttgart,Stuttgart,2,2,1,0,0,4
2006,Mainz,7,81,1. FSV Mainz 05,Mainz,23,Alemannia Aachen,Aachen,1,3,0,0,1,4
2006,München,7,40,FC Bayern München,Bayern,54,Hertha BSC,Hertha,4,2,0,1,0,6
2006,Hamburg,7,100,Hamburger SV,HSV,9,FC Schalke 04,Schalke,1,2,0,0,1,3
2006,Stuttgart,7,16,VfB Stuttgart,Stuttgart,6,Bayer Leverkusen,Leverkusen,3,0,0,1,0,3
2006,Gladbach,7,87,Borussia Mönchengladbach,Gladbach,131,VfL Wolfsburg,Wolfsburg,3,1,0,1,0,4
2006,Hannover,7,55,Hannover 96,Hannover,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2006,Bochum,7,129,VfL Bochum,Bochum,134,Werder Bremen,Bremen,0,6,0,0,1,6
2006,Nürnberg,7,79,1. FC Nürnberg,Nürnberg,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2006,Cottbus,7,93,FC Energie Cottbus,Cottbus,7,Borussia Dortmund,BVB,2,3,0,0,1,5
2006,Dortmund,8,7,Borussia Dortmund,BVB,129,VfL Bochum,Bochum,1,1,1,0,0,2
2006,Gelsenkirchen,8,9,FC Schalke 04,Schalke,55,Hannover 96,Hannover,2,1,0,1,0,3
2006,Bremen,8,134,Werder Bremen,Bremen,40,FC Bayern München,Bayern,3,1,0,1,0,4
2006,Bielefeld,8,83,Arminia Bielefeld,Bielefeld,81,1. FSV Mainz 05,Mainz,1,0,0,1,0,1
2006,Wolfsburg,8,131,VfL Wolfsburg,Wolfsburg,16,VfB Stuttgart,Stuttgart,1,1,1,0,0,2
2006,Berlin,8,54,Hertha BSC,Hertha,87,Borussia Mönchengladbach,Gladbach,2,1,0,1,0,3
2006,Aachen,8,23,Alemannia Aachen,Aachen,93,FC Energie Cottbus,Cottbus,1,2,0,0,1,3
2006,Leverkusen,8,6,Bayer Leverkusen,Leverkusen,100,Hamburger SV,HSV,1,2,0,0,1,3
2006,Frankfurt,8,91,Eintracht Frankfurt,Frankfurt,79,1. FC Nürnberg,Nürnberg,2,2,1,0,0,4
2006,Mainz,9,81,1. FSV Mainz 05,Mainz,134,Werder Bremen,Bremen,1,6,0,0,1,7
2006,München,9,40,FC Bayern München,Bayern,91,Eintracht Frankfurt,Frankfurt,2,0,0,1,0,2
2006,Hamburg,9,100,Hamburger SV,HSV,55,Hannover 96,Hannover,0,0,1,0,0,0
2006,Nürnberg,9,79,1. FC Nürnberg,Nürnberg,7,Borussia Dortmund,BVB,1,1,1,0,0,2
2006,Gladbach,9,87,Borussia Mönchengladbach,Gladbach,6,Bayer Leverkusen,Leverkusen,0,2,0,0,1,2
2006,Bochum,9,129,VfL Bochum,Bochum,131,VfL Wolfsburg,Wolfsburg,0,1,0,0,1,1
2006,Cottbus,9,93,FC Energie Cottbus,Cottbus,54,Hertha BSC,Hertha,2,0,0,1,0,2
2006,Stuttgart,9,16,VfB Stuttgart,Stuttgart,9,FC Schalke 04,Schalke,3,0,0,1,0,3
2006,Bielefeld,9,83,Arminia Bielefeld,Bielefeld,23,Alemannia Aachen,Aachen,5,1,0,1,0,6
2006,Hannover,10,55,Hannover 96,Hannover,129,VfL Bochum,Bochum,0,2,0,0,1,2
2006,Bremen,10,134,Werder Bremen,Bremen,93,FC Energie Cottbus,Cottbus,1,1,1,0,0,2
2006,Berlin,10,54,Hertha BSC,Hertha,79,1. FC Nürnberg,Nürnberg,2,1,0,1,0,3
2006,Dortmund,10,7,Borussia Dortmund,BVB,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2006,Wolfsburg,10,131,VfL Wolfsburg,Wolfsburg,100,Hamburger SV,HSV,1,0,0,1,0,1
2006,Aachen,10,23,Alemannia Aachen,Aachen,16,VfB Stuttgart,Stuttgart,2,4,0,0,1,6
2006,Leverkusen,10,6,Bayer Leverkusen,Leverkusen,81,1. FSV Mainz 05,Mainz,1,1,1,0,0,2
2006,Gelsenkirchen,10,9,FC Schalke 04,Schalke,40,FC Bayern München,Bayern,2,2,1,0,0,4
2006,Frankfurt,10,91,Eintracht Frankfurt,Frankfurt,87,Borussia Mönchengladbach,Gladbach,1,0,0,1,0,1
2006,Stuttgart,11,16,VfB Stuttgart,Stuttgart,100,Hamburger SV,HSV,2,0,0,1,0,2
2006,Dortmund,11,7,Borussia Dortmund,BVB,23,Alemannia Aachen,Aachen,0,0,1,0,0,0
2006,Mainz,11,81,1. FSV Mainz 05,Mainz,131,VfL Wolfsburg,Wolfsburg,1,2,0,0,1,3
2006,Nürnberg,11,79,1. FC Nürnberg,Nürnberg,134,Werder Bremen,Bremen,1,2,0,0,1,3
2006,Bochum,11,129,VfL Bochum,Bochum,6,Bayer Leverkusen,Leverkusen,1,3,0,0,1,4
2006,Bielefeld,11,83,Arminia Bielefeld,Bielefeld,54,Hertha BSC,Hertha,2,2,1,0,0,4
2006,München,11,40,FC Bayern München,Bayern,55,Hannover 96,Hannover,0,1,0,0,1,1
2006,Gladbach,11,87,Borussia Mönchengladbach,Gladbach,9,FC Schalke 04,Schalke,0,2,0,0,1,2
2006,Cottbus,11,93,FC Energie Cottbus,Cottbus,91,Eintracht Frankfurt,Frankfurt,0,1,0,0,1,1
2006,Bremen,12,134,Werder Bremen,Bremen,7,Borussia Dortmund,BVB,1,3,0,0,1,4
2006,Gelsenkirchen,12,9,FC Schalke 04,Schalke,81,1. FSV Mainz 05,Mainz,4,0,0,1,0,4
2006,Leverkusen,12,6,Bayer Leverkusen,Leverkusen,40,FC Bayern München,Bayern,2,3,0,0,1,5
2006,Hamburg,12,100,Hamburger SV,HSV,87,Borussia Mönchengladbach,Gladbach,1,1,1,0,0,2
2006,Wolfsburg,12,131,VfL Wolfsburg,Wolfsburg,93,FC Energie Cottbus,Cottbus,0,0,1,0,0,0
2006,Berlin,12,54,Hertha BSC,Hertha,129,VfL Bochum,Bochum,3,3,1,0,0,6
2006,Frankfurt,12,91,Eintracht Frankfurt,Frankfurt,83,Arminia Bielefeld,Bielefeld,0,3,0,0,1,3
2006,Hannover,12,55,Hannover 96,Hannover,16,VfB Stuttgart,Stuttgart,1,2,0,0,1,3
2006,Aachen,12,23,Alemannia Aachen,Aachen,79,1. FC Nürnberg,Nürnberg,1,1,1,0,0,2
2006,Bochum,13,129,VfL Bochum,Bochum,91,Eintracht Frankfurt,Frankfurt,4,3,0,1,0,7
2006,München,13,40,FC Bayern München,Bayern,16,VfB Stuttgart,Stuttgart,2,1,0,1,0,3
2006,Dortmund,13,7,Borussia Dortmund,BVB,54,Hertha BSC,Hertha,1,2,0,0,1,3
2006,Nürnberg,13,79,1. FC Nürnberg,Nürnberg,6,Bayer Leverkusen,Leverkusen,3,2,0,1,0,5
2006,Mainz,13,81,1. FSV Mainz 05,Mainz,100,Hamburger SV,HSV,0,0,1,0,0,0
2006,Aachen,13,23,Alemannia Aachen,Aachen,134,Werder Bremen,Bremen,2,2,1,0,0,4
2006,Cottbus,13,93,FC Energie Cottbus,Cottbus,9,FC Schalke 04,Schalke,2,4,0,0,1,6
2006,Gladbach,13,87,Borussia Mönchengladbach,Gladbach,55,Hannover 96,Hannover,0,1,0,0,1,1
2006,Bielefeld,13,83,Arminia Bielefeld,Bielefeld,131,VfL Wolfsburg,Wolfsburg,0,0,1,0,0,0
2006,Gelsenkirchen,14,9,FC Schalke 04,Schalke,129,VfL Bochum,Bochum,2,1,0,1,0,3
2006,Bremen,14,134,Werder Bremen,Bremen,83,Arminia Bielefeld,Bielefeld,3,0,0,1,0,3
2006,Hamburg,14,100,Hamburger SV,HSV,40,FC Bayern München,Bayern,1,2,0,0,1,3
2006,Berlin,14,54,Hertha BSC,Hertha,23,Alemannia Aachen,Aachen,2,1,0,1,0,3
2006,Hannover,14,55,Hannover 96,Hannover,81,1. FSV Mainz 05,Mainz,1,0,0,1,0,1
2006,Frankfurt,14,91,Eintracht Frankfurt,Frankfurt,7,Borussia Dortmund,BVB,1,1,1,0,0,2
2006,Wolfsburg,14,131,VfL Wolfsburg,Wolfsburg,79,1. FC Nürnberg,Nürnberg,1,1,1,0,0,2
2006,Leverkusen,14,6,Bayer Leverkusen,Leverkusen,93,FC Energie Cottbus,Cottbus,3,1,0,1,0,4
2006,Stuttgart,14,16,VfB Stuttgart,Stuttgart,87,Borussia Mönchengladbach,Gladbach,1,0,0,1,0,1
2006,Mainz,15,81,1. FSV Mainz 05,Mainz,16,VfB Stuttgart,Stuttgart,0,0,1,0,0,0
2006,Bremen,15,134,Werder Bremen,Bremen,54,Hertha BSC,Hertha,3,1,0,1,0,4
2006,Bochum,15,129,VfL Bochum,Bochum,100,Hamburger SV,HSV,2,1,0,1,0,3
2006,Bielefeld,15,83,Arminia Bielefeld,Bielefeld,6,Bayer Leverkusen,Leverkusen,0,0,1,0,0,0
2006,München,15,40,FC Bayern München,Bayern,87,Borussia Mönchengladbach,Gladbach,1,1,1,0,0,2
2006,Dortmund,15,7,Borussia Dortmund,BVB,131,VfL Wolfsburg,Wolfsburg,1,0,0,1,0,1
2006,Cottbus,15,93,FC Energie Cottbus,Cottbus,55,Hannover 96,Hannover,0,1,0,0,1,1
2006,Nürnberg,15,79,1. FC Nürnberg,Nürnberg,9,FC Schalke 04,Schalke,0,0,1,0,0,0
2006,Aachen,15,23,Alemannia Aachen,Aachen,91,Eintracht Frankfurt,Frankfurt,2,3,0,0,1,5
2006,Leverkusen,16,6,Bayer Leverkusen,Leverkusen,54,Hertha BSC,Hertha,2,1,0,1,0,3
2006,München,16,40,FC Bayern München,Bayern,93,FC Energie Cottbus,Cottbus,2,1,0,1,0,3
2006,Hamburg,16,100,Hamburger SV,HSV,79,1. FC Nürnberg,Nürnberg,0,0,1,0,0,0
2006,Stuttgart,16,16,VfB Stuttgart,Stuttgart,129,VfL Bochum,Bochum,1,0,0,1,0,1
2006,Gladbach,16,87,Borussia Mönchengladbach,Gladbach,81,1. FSV Mainz 05,Mainz,1,1,1,0,0,2
2006,Hannover,16,55,Hannover 96,Hannover,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2006,Frankfurt,16,91,Eintracht Frankfurt,Frankfurt,134,Werder Bremen,Bremen,2,6,0,0,1,8
2006,Gelsenkirchen,16,9,FC Schalke 04,Schalke,7,Borussia Dortmund,BVB,3,1,0,1,0,4
2006,Wolfsburg,16,131,VfL Wolfsburg,Wolfsburg,23,Alemannia Aachen,Aachen,1,2,0,0,1,3
2006,Bochum,17,129,VfL Bochum,Bochum,87,Borussia Mönchengladbach,Gladbach,2,0,0,1,0,2
2006,Bielefeld,17,83,Arminia Bielefeld,Bielefeld,9,FC Schalke 04,Schalke,0,1,0,0,1,1
2006,Berlin,17,54,Hertha BSC,Hertha,91,Eintracht Frankfurt,Frankfurt,1,0,0,1,0,1
2006,Mainz,17,81,1. FSV Mainz 05,Mainz,40,FC Bayern München,Bayern,0,4,0,0,1,4
2006,Cottbus,17,93,FC Energie Cottbus,Cottbus,16,VfB Stuttgart,Stuttgart,0,0,1,0,0,0
2006,Nürnberg,17,79,1. FC Nürnberg,Nürnberg,55,Hannover 96,Hannover,3,1,0,1,0,4
2006,Aachen,17,23,Alemannia Aachen,Aachen,100,Hamburger SV,HSV,3,3,1,0,0,6
2006,Bremen,17,134,Werder Bremen,Bremen,131,VfL Wolfsburg,Wolfsburg,2,1,0,1,0,3
2006,Dortmund,17,7,Borussia Dortmund,BVB,6,Bayer Leverkusen,Leverkusen,1,2,0,0,1,3
2006,Dortmund,18,7,Borussia Dortmund,BVB,40,FC Bayern München,Bayern,3,2,0,1,0,5
2006,Bielefeld,18,83,Arminia Bielefeld,Bielefeld,100,Hamburger SV,HSV,1,1,1,0,0,2
2006,Nürnberg,18,79,1. FC Nürnberg,Nürnberg,16,VfB Stuttgart,Stuttgart,4,1,0,1,0,5
2006,Frankfurt,18,91,Eintracht Frankfurt,Frankfurt,9,FC Schalke 04,Schalke,1,3,0,0,1,4
2006,Cottbus,18,93,FC Energie Cottbus,Cottbus,87,Borussia Mönchengladbach,Gladbach,3,1,0,1,0,4
2006,Bochum,18,129,VfL Bochum,Bochum,81,1. FSV Mainz 05,Mainz,0,1,0,0,1,1
2006,Berlin,18,54,Hertha BSC,Hertha,131,VfL Wolfsburg,Wolfsburg,2,1,0,1,0,3
2006,Aachen,18,23,Alemannia Aachen,Aachen,6,Bayer Leverkusen,Leverkusen,2,3,0,0,1,5
2006,Bremen,18,134,Werder Bremen,Bremen,55,Hannover 96,Hannover,3,0,0,1,0,3
2006,München,19,40,FC Bayern München,Bayern,129,VfL Bochum,Bochum,0,0,1,0,0,0
2006,Stuttgart,19,16,VfB Stuttgart,Stuttgart,83,Arminia Bielefeld,Bielefeld,3,2,0,1,0,5
2006,Wolfsburg,19,131,VfL Wolfsburg,Wolfsburg,91,Eintracht Frankfurt,Frankfurt,2,2,1,0,0,4
2006,Gladbach,19,87,Borussia Mönchengladbach,Gladbach,79,1. FC Nürnberg,Nürnberg,0,0,1,0,0,0
2006,Leverkusen,19,6,Bayer Leverkusen,Leverkusen,134,Werder Bremen,Bremen,0,2,0,0,1,2
2006,Mainz,19,81,1. FSV Mainz 05,Mainz,7,Borussia Dortmund,BVB,1,0,0,1,0,1
